Date,ETF,Average High,High (Percent Change),Average Volume,Volume (Percent Change),Average Price of Oil,Price of Oil (Percent Change)
2019-04,IDRV,24.523454532072144,0.0,475.0,0.0,70.78476190476188,1.4618473895582325
2019-04,HAIL,28.032915193447977,-0.3858293956094151,1457.142857142857,-10.5,70.78476190476188,1.4618473895582325
2019-04,KARS,20.338084423262533,0.34473624348011245,3419.0476190476197,1.235294117647059,70.78476190476188,1.4618473895582325
2019-04,LIT,28.108433772289573,-0.7156677269323688,106161.90476190476,4.786259541984735,70.78476190476188,1.4618473895582325
2019-05,DRIV,12.791281396645472,0.9085553330862716,9740.90909090909,22.61111111111112,69.96565217391307,-2.481991378111525
2019-05,IDRV,22.621481458030885,-0.31465497974274204,1163.6363636363635,11.0,69.96565217391307,-2.481991378111525
2019-05,HAIL,26.256290164452558,0.8142322773303556,1040.909090909091,9.16666666666667,69.96565217391307,-2.481991378111525
2019-05,KARS,18.581207035808138,0.6667262945768813,3772.727272727273,-5.5,69.96565217391307,-2.481991378111525
2019-05,LIT,25.59842772039089,-0.9283995041224238,117963.63636363635,-5.47069271758437,69.96565217391307,-2.481991378111525
2019-06,DRIV,12.728923523124475,-2.556656833951357,5625.0,6.849315068493151,62.91700000000001,0.4520654715510508
2019-06,IDRV,22.306188157346746,-2.7678413983010497,800.0,-6.666666666666665,62.91700000000001,0.4520654715510508
2019-06,HAIL,26.055377236798385,-2.4989688477279732,1305.0,-12.941176470588227,62.91700000000001,0.4520654715510508
2019-06,KARS,17.98094672444084,-3.326125767828908,5180.0,-3.7037037037037033,62.91700000000001,0.4520654715510508
2019-06,LIT,25.209092025407948,-2.087397737568598,157455.0,15.248226950354606,62.91700000000001,0.4520654715510508
2019-07,DRIV,13.26716588522387,2.6094061725715743,30977.272727272728,8.755102040816329,64.70695652173913,-0.024542682926827368
2019-07,IDRV,23.26783873141332,2.6274216414180898,904.5454545454544,-11.0,64.70695652173913,-0.024542682926827368
2019-07,HAIL,27.270650499768468,2.451668314529827,727.2727272727273,0.0,64.70695652173913,-0.024542682926827368
2019-07,KARS,19.12012595714013,2.585369774507096,18845.454545454544,-15.999999999999995,64.70695652173913,-0.024542682926827368
2019-07,LIT,25.69806530499865,1.7474664755008988,106640.90909090909,1.5935613682092562,64.70695652173913,-0.024542682926827368
2019-08,DRIV,12.383542874287953,-0.2737929750175352,11054.545454545454,-0.9635036496350352,59.62,-1.8196245994201137
2019-08,IDRV,22.03276749991493,-0.1172112730888708,977.2727272727273,902.0,59.62,-1.8196245994201137
2019-08,HAIL,24.78236673537045,-0.4830026895510506,622.7272727272727,-11.0,59.62,-1.8196245994201137
2019-08,KARS,18.190374707425953,0.4116394281619757,1750.0,132.0,59.62,-1.8196245994201137
2019-08,LIT,23.597400540493396,-0.4310491719490093,152309.0909090909,5.228267667292055,59.62,-1.8196245994201137
2019-09,DRIV,13.087649253908332,-1.5715325264404547,14050.0,-14.50381679389313,62.35666666666666,0.34237231741807017
2019-09,IDRV,23.308952015183262,-1.2649339977139642,315.0,-19.047619047619047,62.35666666666666,0.34237231741807017
2019-09,HAIL,25.99692696950623,-1.8392458589115448,375.0,-13.33333333333333,62.35666666666666,0.34237231741807017
2019-09,KARS,19.262430873678678,-1.353582843999252,14410.0,-17.14285714285715,62.35666666666666,0.34237231741807017
2019-09,LIT,24.08160032408227,-2.1598761638218886,95150.0,-7.165234967155132,62.35666666666666,0.34237231741807017
2019-10,DRIV,13.091398537692847,1.4802868144433567,12052.17391304348,7.027777777777776,59.908695652173904,-0.21460140775904327
2019-10,IDRV,23.655496724803506,1.168459782471858,1604.3478260869565,126.5,59.908695652173904,-0.21460140775904327
2019-10,HAIL,25.7628754696253,1.62008783258888,595.6521739130435,345.0,59.908695652173904,-0.21460140775904327
2019-10,KARS,19.295795912965513,1.1778656490455963,3891.304347826087,26.83333333333334,59.908695652173904,-0.21460140775904327
2019-10,LIT,23.994792736332016,1.4467910646231812,111495.65217391304,-7.153543307086617,59.908695652173904,-0.21460140775904327
2019-11,DRIV,14.045236545877163,1.1337854325078789,28130.0,79.14893617021276,62.9447619047619,1.148545935228024
2019-11,IDRV,25.601939979508014,1.7580583768682745,1950.0,-7.692307692307695,62.9447619047619,1.148545935228024
2019-11,HAIL,27.797805918544675,0.8496860041144538,540.0,-17.5,62.9447619047619,1.148545935228024
2019-11,KARS,20.675588756655053,1.3791759170735718,1645.0,23.07692307692307,62.9447619047619,1.148545935228024
2019-11,LIT,25.35287075186864,0.916090381739716,116225.0,3.108571428571431,62.9447619047619,1.148545935228024
2019-12,DRIV,14.317120657937625,0.3454951747522645,7342.857142857143,-16.854077253218886,66.47904761904762,1.3587654707817636
2019-12,IDRV,26.074340740835932,0.25452001061940743,2861.904761904762,68.25,66.47904761904762,1.3587654707817636
2019-12,HAIL,28.65642148583187,0.8137296375560923,419.0476190476191,10.5,66.47904761904762,1.3587654707817636
2019-12,KARS,21.402849849957693,0.2340311666245427,14704.761904761905,-3.0,66.47904761904762,1.3587654707817636
2019-12,LIT,26.27246739714573,-0.07325468528721746,147061.90476190473,11.486646884272995,66.47904761904762,1.3587654707817636
2020-01,DRIV,15.022696139501381,1.460836336012789,21657.14285714286,55.23913043478261,65.10318181818182,-2.9199529134785163
2020-01,IDRV,27.046990867453804,1.3356311434356818,7128.571428571428,29.647058823529395,65.10318181818182,-2.9199529134785163
2020-01,HAIL,30.153096340255534,1.4747244278992409,3171.4285714285716,217.00000000000009,65.10318181818182,-2.9199529134785163
2020-01,KARS,23.086215496050762,2.1138544580934138,11604.761904761905,13.125,65.10318181818182,-2.9199529134785163
2020-01,LIT,28.653179954963946,1.884612194704245,217395.23809523808,-4.847186700767262,65.10318181818182,-2.9199529134785163
2020-02,DRIV,15.111749090191125,-0.3240549805065845,29968.421052631584,-2.161676646706588,55.527,-2.96912114014252
2020-02,IDRV,27.24402915945655,-0.2057119553529093,13531.578947368424,-10.426829268292684,55.527,-2.96912114014252
2020-02,HAIL,30.681596115695307,-0.16674423534404526,2957.894736842105,-11.735294117647054,55.527,-2.96912114014252
2020-02,KARS,23.68214495951755,-0.031508540265606684,12163.157894736842,1.9487179487179505,55.527,-2.96912114014252
2020-02,LIT,31.330511428037163,1.3977639565478992,674336.8421052631,56.115544472152976,55.527,-2.96912114014252
2020-03,DRIV,11.753468599303716,-1.0490299990501015,24422.727272727272,6.6891891891891895,33.91954545454545,-12.089260808926086
2020-03,IDRV,21.541452129401716,-1.0616014462475565,10109.09090909091,29.72972972972973,33.91954545454545,-12.089260808926086
2020-03,HAIL,22.393262388124977,-1.313859828907494,4922.727272727273,-8.461538461538465,33.91954545454545,-12.089260808926086
2020-03,KARS,18.9463909117068,-0.16445342718822342,11604.545454545454,367.8604651162792,33.91954545454545,-12.089260808926086
2020-03,LIT,23.79192248208043,-0.2882089271877721,405213.6363636364,3.862489486963832,33.91954545454545,-12.089260808926086
2020-04,DRIV,11.849859173767342,-4.883685890791465,12604.761904761905,-8.160621761658026,17.660476190476192,-4.23529411764706
2020-04,IDRV,21.992927590966612,-4.720245138536316,5638.095238095239,-7.724137931034478,17.660476190476192,-4.23529411764706
2020-04,HAIL,22.328278887667054,-6.066848883704783,4242.857142857143,49.875,17.660476190476192,-4.23529411764706
2020-04,KARS,19.423155606333484,-5.1840987079788885,11390.47619047619,-20.779527559055115,17.660476190476192,-4.23529411764706
